Date of Application,Legal Name,Trade Name 2,App NO,Registration Number,Type of PIBO,Application Status
2022-08-11T15:25:09,GAMIT ENTERPRISES,GAMIT ENTERPRISES,4436,20220811084436,Importer,In Progress
2022-08-12T12:38:01,SHA HARAKCHAND MISRIMULL,SHA HARAKCHAND MISRIMULL,4457,20220812084457,Importer,In Progress
2022-08-26T15:13:54,EDWARDS LIFESCIENCES (INDIA) PRIVATE LIMITED,EDWARDS LIFESCIENCES (INDIA) PRIVATE LIMITED,4465,20220826084465,Importer,In Progress
2022-08-12T17:45:56,SHA HARAKCHAND MISRIMULL,SHA HARAKCHAND MISRIMULL,4487,20220812084487,Importer,In Progress
2022-08-12T18:57:23,SHINE AND GLOW CRAFT INC,SHINE AND GLOW CRAFT INC,4498,20220812084498,Importer,In Progress
2022-08-20T10:12:10,G S PHARMBUTOR PRIVATE LIMITED,G S PHARMBUTOR PRIVATE LIMITED,4505,20220820084505,Importer,In Progress
2022-08-18T16:40:04,Subash chand,Global marketing,4732,20220818084732,Importer,In Progress
2022-08-16T15:33:05,WELLA INDIA PRIVATE LIMITED,WELLA INDIA PRIVATE LIMITED,4566,20220816084566,Importer,In Progress
2022-09-03T15:05:52,Essentially Nothing Private Limited,Essentially Nothing Private Limited,5422,20220903085422,Importer,In Progress
2022-08-16T18:28:45,Ufonix Tech Solutions.LLP,Ufonix Tech Solutions.LLP,4597,20220816084597,Importer,In Progress
2022-08-24T15:14:13,PENTAGON INFOTECH,PENTAGON INFOTECH,4878,20220824084878,Importer,In Progress
2022-08-18T10:52:03,SANDEEP  KUMAR,Alliance Global Inc.,4648,20220818084648,Importer,In Progress
2022-08-17T17:39:55,OZONE OVERSEAS PRIVATE LIMITED,OZONE OVERSEAS PRIVATE LIMITED,4664,20220817084664,Importer,In Progress
2022-08-18T14:28:40,ABHISHEK RANA,KRISHNA ENTERPRISES,4708,20220818084708,Importer,In Progress
2022-08-18T21:44:02,AMIT AGGARWAL HUF,SHRUTI POLY FILMS,4736,20220818084736,Importer,In Progress
2022-08-19T13:37:45,PARVEEN KUMAR HUF,AKSHARA HOME FURNISHING,4741,20220819084741,Importer,In Progress
2022-08-19T14:19:56,PARVEEN KUMAR (HUF),AKSHARA HOME FURNISHING,4756,20220819084756,Importer,In Progress
2022-08-25T16:59:01,Aglon Industries Private Limited,Aglon Industries Private Limited,4807,20220825084807,Importer,In Progress
2022-08-24T15:55:41,ANVAR,YES TIME TRADING COMPANY,4827,20220824084827,Importer,In Progress
2022-08-23T13:29:35,DISHTI INDUSTRIES PRIVATE LIMITED,DISHTI INDUSTRIES PRIVATE LIMITED,4851,20220823084851,Importer,In Progress
2022-08-23T16:10:20,S R POLYTEX PRIVATE LIMITED,S R POLYTEX PRIVATE LIMITED,4862,20220823084862,Importer,In Progress
2022-08-26T13:08:07,STELLAR TRADING COMPANY,STELLAR TRADING COMPANY,4999,20220826084999,Importer,In Progress
2022-08-25T16:52:23,RAJESH KUMAR,RM IMPEX,4934,20220825084934,Importer,In Progress
2022-08-26T14:12:21,JOOTOOR RAJA BABU,GRAPHIC SOLUTIONS,4937,20220826084937,Importer,In Progress
2022-08-29T20:17:08,TARUN JAIN,BRP STEEL,5105,20220829085105,Importer,In Progress
2022-08-26T14:54:11,ADAMS EXIM PRIVATE LIMITED,ADAMS EXIM PVT. LTD.,5015,20220826085015,Importer,In Progress
2022-08-26T16:36:51,VIDHI SUNIL PUNJABI,HOLY GRAIL FOODS,5033,20220826085033,Importer,In Progress
2022-08-27T14:33:06,NITINKUMAR GANESHMAL SANGHAVI,ARIHANT OVERSEAS TRADE INCORP,5080,20220827085080,Importer,In Progress
2022-08-29T17:04:05,VRX SPORTS PRIVATE LIMITED,VRX SPORTS PRIVATE LIMITED,5152,20220829085152,Importer,In Progress
2022-08-29T22:02:07,JAISUN INDUSTRIAL SOLUTIONS,JAISUN INDUSTRIAL SOLUTIONS,5172,20220829085172,Importer,In Progress
2022-08-29T23:53:30,VSK POLYFINS PRIVATE LIMITED,VSK POLYFINS PRIVATE LIMITED,5174,20220829085174,Importer,In Progress
2022-08-30T17:57:28,SHAH KHIZER S SHAMSI,REAL STEEL INDIA,5248,20220830085248,Importer,In Progress
2022-09-01T17:55:03,V-CLEAR ALIGNERS,PVT LTD,5288,20220901085288,Importer,In Progress
2022-09-02T12:09:32,Exeed Engineers (I) Pvt. Ltd.,Exeed Engineers (I) Pvt. Ltd.,5304,20220902085304,Importer,In Progress
2022-09-02T11:46:52,NARAYAN LAL,VARAHI IMPEX,5347,20220902085347,Importer,In Progress
2022-09-14T09:41:58,MURLIDHAR AWTANI,M M ENTERPRISES,7001,20220914087001,Importer,In Progress
2022-09-14T17:23:35,SUSHIL VILAS JAIN,ARIHANT TRADER,7095,20220914087095,Importer,In Progress
2022-09-15T15:24:16,BISHNU CHETTRI,M/s BASU AGENCIES,7191,20220915087191,Importer,In Progress
2022-09-21T11:01:12,Rishabh Packaging,Rishabh Packaging,544800121,2022092108544800121,Importer,In Progress
2022-09-22T15:38:52,B R PLASTIC INDUSTRIES PRIVATE LIMITED,B R PLASTIC INDUSTRIES PRIVATE LIMITED,544800247,2022092208544800247,Importer,In Progress
2022-09-23T08:56:55,LAKSHMIJI SUAGR MILLS COMPANY LTD,LAKSHMIJI SUAGR MILLS COMPANY LTD,544800272,2022092308544800272,Importer,In Progress
2022-09-30T16:15:24,MASCOT METAL MANUFACTURERS,MASCOT METAL MANUFACTURERS,544800657,2022093008544800657,Importer,In Progress
2022-10-07T12:08:21,TIGER PAPER ARTS & CRAFTS,TIGER PAPER ARTS & CRAFTS,544800874,2022100708544800874,Importer,In Progress
2022-10-14T09:58:04,SATYAM PACKERS AND PROCESSORS PVT LTD,SATYAM PACKERS AND PROCESSORS PVT LTD,544801201,2022101408544801201,Importer,In Progress
2022-10-16T12:13:49,Lemei Plastic Manufacturing Private Limited,Lemei Plastic Manufacturing Private Limited,544801309,2022101608544801309,Importer,In Progress
2022-10-17T14:49:47,AUSTIN PLYWOOD PRIVATE LIMITED,AUSTIN PLYWOOD PRIVATE LIMITED,544801351,2022101708544801351,Importer,In Progress
2022-10-19T12:52:42,ISOTRACK INNOVATIVE INFRASTRUCTURE SOLUTIONS PRIVATE LIMITED,ISOTRACK INNOVATIVE INFRASTRUCTURE SOLUTIONS PRIVATE LIMITED,544801467,2022101908544801467,Importer,In Progress
2022-10-28T10:27:20,Devendran Plastic Pvt Ltd,Devendran Plastic Pvt Ltd,544801699,2022102808544801699,Importer,In Progress
2022-11-01T11:31:36,KALPATARU FABRICS,KALPATARU FABRICS,544801835,2022110108544801835,Importer,In Progress
2022-11-02T14:00:04,CONCORD GLASS EXIM LLP,CONCORD GLASS EXIM LLP,544801908,2022110208544801908,Importer,In Progress
2022-11-07T20:07:00,A TRANS IND TRADING CO.,A TRANS IND TRADING CO.,544802145,2022110708544802145,Importer,In Progress
2022-11-08T15:01:50,Star Machine and Tools,Star Machine and Tools,544802184,2022110808544802184,Importer,In Progress
2022-11-09T13:35:11,Frosty Boy India Private Limited,Frosty Boy India Private Limited,544802238,2022110908544802238,Importer,In Progress
2022-11-16T13:23:10,Unique Polyfilms,Unique Polyfilms,544802616,2022111608544802616,Importer,In Progress
2022-11-17T16:51:15,Marzoli Textile Machinery Manufacturers Pvt Ltd,Marzoli Textile Machinery Manufacturers Pvt Ltd,544802701,2022111708544802701,Importer,In Progress
2022-11-18T15:49:43,INDIAN DYES SALES CORPORATION,INDIAN  DYES  SALES CORPORATION,544802739,2022111808544802739,Importer,In Progress
2022-11-21T13:32:30,ochrust,ochrust,544802782,2022112108544802782,Importer,In Progress
2022-11-25T10:21:24,FARIDA CLASSIC SHOES PRIVATE LIMITED,FARIDA CLASSIC SHOES PRIVATE LIMITED,544802896,2022112508544802896,Importer,In Progress
2022-11-25T15:21:48,KACHABO GUMS,KACHABO GUMS,544802903,2022112508544802903,Importer,In Progress
2022-12-01T14:59:00,YAKURA INDUSTRY PRIVATE LIMITED,Yakura Industry Private Limited,544803067,2022120108544803067,Importer,In Progress
2022-12-17T12:32:16,RATHNA PACKAGING INDIA PRIVATE LIMITED,RATHNA PACKAGING INDIA PRIVATE LIMITED,544803747,2022121708544803747,Importer,In Progress
2022-12-19T13:41:02,FG GLASS INDUSTRIES PRIVATE LIMITED,FG GLASS INDUSTRIES PRIVATE LIMITED,544818212,2022121908544818212,Importer,In Progress
2022-12-20T13:03:23,TRANS ENERGETICS,TRANS ENERGETICS,544803934,2022122008544803934,Importer,In Progress
2022-12-30T19:03:11,VARDHAMAN 925SILVER JEWELLERY LLP,VARDHAMAN 925SILVER JEWELLERY LLP,544804542,2022123008544804542,Importer,In Progress
2022-12-30T23:36:52,SAHIL GAKHAR,UNITE IMPEX,544804548,2022123008544804548,Importer,In Progress
2023-01-07T18:53:38,AJAY FOODS INTERNATIONAL,AJAY FOODS INTERNATIONAL,544805000,2023010708544805000,Importer,In Progress
2023-01-11T16:14:10,PETFORM TECHNOLOGIES PRIVATE LIMITED,PETFORM TECHNOLOGIES PRIVATE LIMITED,544805193,2023011108544805193,Importer,In Progress
2023-01-16T12:06:48,WHITE HOUSE,WHITE HOUSE,544805463,2023011608544805463,Importer,In Progress
2023-01-17T01:42:58,SAYA STATIONERIES PRIVATE LIMITED,Saya Stationeries Private Limited,544805510,2023011708544805510,Importer,In Progress
2023-01-17T14:16:48,ASIER METALS PRIVATE LIMITED,Asier Metals Private Limited,544805537,2023011708544805537,Importer,In Progress
2023-01-20T11:30:47,EVER ELECTRONICS PRIVATE LIMITED,EVER ELECTRONICS PRIVATE LIMITED,544805743,2023012008544805743,Importer,In Progress
2023-01-28T17:13:16,KHALSA NUTRITIOUS INDIA PRIVATE LIMITED,KHALSA NUTRITIOUS INDIA PRIVATE LIMITED,544806179,2023012808544806179,Importer,In Progress
2023-01-30T12:45:12,ODITI APPLIANCES LLP,ODITI APPLIANCES LLP,544806606,2023013008544806606,Importer,In Progress
2023-01-30T14:21:58,AGAPPE DIAGNOSTICS LIMITED,AGAPPE DIAGNOSTICS LIMITED,544806226,2023013008544806226,Importer,In Progress
2023-02-07T12:15:07,SPACK LAMINATORS PRIVATE LIMITED,M/S SPACK LAMINATORS PVT. LTD.,544806860,2023020708544806860,Importer,In Progress
2023-02-07T14:32:23,BINOD KUMAR SINGH,KRISHNA PACKAGING COMPANY,544806572,2023020708544806572,Importer,In Progress
2023-02-09T15:24:02,MARIGOLD INDUSTRIES,MARIGOLD INDUSTRIES,544806706,2023020908544806706,Importer,In Progress
2023-02-10T18:12:56,MIKIN VINOD SHAH,OKANE AND CO,544806902,2023021008544806902,Importer,In Progress
2023-02-11T12:39:09,ALCHEM INTERNATIONAL PRIVATE LIMITED,Alchem International Private Limited,544806957,2023021108544806957,Importer,In Progress
2023-02-13T15:14:34,ANIL RAMSWAROOP CHOUDHARY,ANIL TRADING COMPANY,544807136,2023021308544807136,Importer,In Progress
2023-02-14T15:10:05,SIAC SKH INDIA CABS MANUFACTURING PRIVATE LIMITED,Manufacturing of Cabins For Earth Moving Machine,544807292,2023021408544807292,Importer,In Progress
2023-02-14T16:49:19,POPULAR STORES MUMBAI,POPULAR STORES MUMBAI,544807322,2023021408544807322,Importer,In Progress
2023-02-14T16:55:39,FOXWORKS LIGHTS LLP,FOXWORKS LIGHTS LLP,544807323,2023021408544807323,Importer,In Progress
2023-02-15T11:13:43,SFO TECHNOLOGIES PRIVATE LIMITED,SFO Technologies,544807382,2023021508544807382,Importer,In Progress
2023-02-15T12:21:35,BAFNA INTERLINING LLP,BAFNA INTERLINING LLP,544807403,2023021508544807403,Importer,In Progress
2023-02-16T17:36:59,VIJAY KRUSHI AVAJARE,VKA,544807743,2023021608544807743,Importer,In Progress
2023-02-17T17:44:54,AGFEST INDUSTRIES PRIVATE LIMITED,AGFEST INDUSTRIES,544807918,2023021708544807918,Importer,In Progress
2023-02-20T12:29:43,INVISALIGN INDIA LLP,INVISALIGN INDIA LLP,544808207,2023022008544808207,Importer,In Progress
2023-02-20T17:50:39,AFASANA JAVED NEK,JS IMPEX,544808307,2023022008544808307,Importer,In Progress
2023-02-21T18:57:31,PACIFIC PRIDE IMPEX LLP,PACIFIC PRIDE IMPEX LLP,544808447,2023022108544808447,Importer,In Progress
2023-02-22T18:01:40,SPARK INDUSTRIES LLP,Spark Industries LLP,544808765,2023022208544808765,Importer,In Progress
2023-02-23T15:52:20,TEMA INDIA LIMITED,Tema India Ltd,544808796,2023022308544808796,Importer,In Progress
2023-02-23T18:11:31,H,MULTI PLASTO-CHEM,544808875,2023022308544808875,Importer,In Progress
2023-02-24T10:06:32,ASIF KHAN,PHOENIX ENTERPRISES AUTO AIR CONDITIONER,544808916,2023022408544808916,Importer,In Progress
2023-02-24T10:50:06,F,FSP TECHNOLOGIES,544808947,2023022408544808947,Importer,In Progress
2023-02-24T13:58:30,NORMA GROUP PRODUCTS INDIA PRIVATE LIMITED,NORMA GROUP PRODUCTS INDIA PRIVATE LIMITED,544808998,2023022408544808998,Importer,In Progress
2023-02-24T16:29:53,NBR COOLING SYSTEMS PRIVATE LIMITED,Nbr cooling system pvt ltd,544809074,2023022408544809074,Importer,In Progress
2023-02-27T14:06:43,MAITHAN CERAMIC LTD,MAITHAN CERAMIC LIMITED,544809543,2023022708544809543,Importer,In Progress
2023-02-28T11:14:27,ENKEY ENTERPRISE,ENKEY ENTERPRISE,544809645,2023022808544809645,Importer,In Progress
2023-02-28T11:39:09,H,HAPPY IMPEX,544809661,2023022808544809661,Importer,In Progress
2023-02-28T12:41:34,s,SKB PETRO CARE,544809699,2023022808544809699,Importer,In Progress
2023-02-28T15:04:40,UMICORE AUTOCAT INDIA PRIVATE LIMITED,Umicore Autocat India Private Limited,544809754,2023022808544809754,Importer,In Progress
2023-03-01T14:51:36,YOKOHAMA INDIA PRIVATE LIMITED,YOKOHAMA INDIA PVT. LTD.,544810047,2023030108544810047,Importer,In Progress
2023-03-01T14:58:56,TRUCAREKIDZ INDIA PRIVATE LIMITED,Trucarekidz India Pvt Ltd,544810046,2023030108544810046,Importer,In Progress
2023-03-01T18:09:16,N,PBC DISTRIBUTORS,544810160,2023030108544810160,Importer,In Progress
2023-03-02T19:40:08,STERLING META-PLAST INDIA PRIVATE LIMITED,STERLING META PLAST INDIA PRIVATE LIMITED,544810438,2023030208544810438,Importer,In Progress
2023-03-03T15:51:04,BACHITAR SINGH BAGGA,DREAM TOUCH,544810616,2023030308544810616,Importer,In Progress
2023-03-03T15:59:03,TARANDEEP SINGH KOCHAR,R M CHEMICAL,544810618,2023030308544810618,Importer,In Progress
2023-03-04T19:09:17,s,STRYDO,544810985,2023030408544810985,Importer,In Progress
2023-03-06T10:53:34,k tech india limited,k tech india limited,544811042,2023030608544811042,Importer,In Progress
2023-03-06T12:45:18,SAMPLETECH PRIVATE LIMITED,Sampletech Private Limited,544811077,2023030608544811077,Importer,In Progress
2023-03-06T16:13:09,FLAWLESS PHARMA PRIVATE LIMITED,FLAWLESS PHARMA PRIVATE LIMITED,544811151,2023030608544811151,Importer,In Progress
2023-03-06T16:29:59,UNITED BRANDS OF SHISHA INDIA PRIVATE LIMITED,UNITED BRANDS OF SHISHA INDIA PRIVATE LIMITED,544811160,2023030608544811160,Importer,In Progress
2023-03-07T10:12:25,GINDRE INDIA COMPONENTS PRIVATE LIMITED,GINDRE INDIA COMPONENTS PRIVATE LIMITED,544811234,2023030708544811234,Importer,In Progress
2023-03-07T12:02:25,COSMIQUE PRIVATE LIMITED,COSMIQUE PRIVATE LIMITED,544811256,2023030708544811256,Importer,In Progress
2023-03-07T13:07:23,YASEER YAKUB SHEKHA,BARKATI IMPEX,544811265,2023030708544811265,Importer,In Progress
2023-03-07T15:18:13,SHRI JAGDAMBA POLYMERS LI MITED,SHRI JAGDAMBA POLYMERS LI MITED,544811302,2023030708544811302,Importer,In Progress
2023-03-08T11:29:59,ESTRELA IMPEX PRIVATE LIMITED,ESTRELA IMPEX PRIVATE LIMITED,544811353,2023030808544811353,Importer,In Progress
2023-03-08T14:30:57,SYNERGY EARTH RESOURCES PRIVATE LIMITED,SYNERGY EARTH RESOURCES PRIVATE LIMITED,544811381,2023030808544811381,Importer,In Progress
2023-03-09T12:59:05,AARTI DRUGS LIMITED,AARTI DRUGS LIMITED,544811491,2023030908544811491,Importer,In Progress
2023-03-09T18:14:35,b,BASANT,544811658,2023030908544811658,Importer,In Progress
2023-03-10T17:39:13,OC SPECIALITIES PRIVATE LIMITED,OC SPECIALITIES P LTD,544811926,2023031008544811926,Importer,In Progress
2023-03-13T13:22:19,KLIMAS INDIA PRIVATE LIMITED,Klimas India Pvt Ltd,544812380,2023031308544812380,Importer,In Progress
2023-03-13T17:49:17,W,WEMAX TECHNOLOGY,544812603,2023031308544812603,Importer,In Progress
2023-03-13T17:58:59,SHLOK CHEMICALS,SHLOK CHEMICALS,544812552,2023031308544812552,Importer,In Progress
2023-03-15T10:54:53,COMPETITION TEAM TECHNOLOGY (INDIA) PRIVATE LIMITED,Competition Team Technology (India) Private Limited,544812925,2023031508544812925,Importer,In Progress
2023-03-15T10:59:04,AMNS KHOPOLI LIMITED,AMNS KHOPOLI LIMITED,544812952,2023031508544812952,Importer,In Progress
2023-03-16T13:56:09,STARK RIDGE PAPER PRIVATE LIMITED,STARK RIDGE PAPER PVT LTD,544813465,2023031608544813465,Importer,In Progress
2023-03-16T18:11:47,B RAMESHKUMAR METALS PVT LTD,B RAMESHKUMAR METALS PVT LTD,544813518,2023031608544813518,Importer,In Progress
2023-03-16T18:49:58,QUIN GLOBAL INDIA ADHESIVES PRIVATE LIMITED,QUIN GLOBAL INDIA ADHESIVES PRIVATE LIMITED,544813530,2023031608544813530,Importer,In Progress
2023-03-17T12:51:06,GE T&D INDIA LIMITED,GE T & D India Limited,544813637,2023031708544813637,Importer,In Progress
2023-03-17T15:33:30,Ekam Constructors Private Limited,Ekam Constructors Pvt. Ltd.,544813672,2023031708544813672,Importer,In Progress
2023-03-17T16:52:29,CCL INTERNATIONAL LIMITED,CCL INTERNATIONAL LIMITED,544813712,2023031708544813712,Importer,In Progress
2023-03-17T17:07:36,CHAWLA HERBOTECH PRIVATE LIMITED,CHAWLA HERBOTECH PRIVATE LIMITED,544813722,2023031708544813722,Importer,In Progress
2023-03-17T17:22:04,CHHOTANAGPUR ENTERPRISES,M/S CHHOTA NAGPUR ENTERPRISES,544813741,2023031708544813741,Importer,In Progress
2023-03-18T13:57:24,V,VIJAY CEMENTS,544813935,2023031808544813935,Importer,In Progress
2023-03-18T18:11:03,AN3 TECHNO POWER LIMITED,AN3 TECHNO PRIVATE LIMITED,544814095,2023031808544814095,Importer,In Progress
2023-03-21T10:29:42,DV INDUSTRIES,DV INDUSTRIES,544814457,2023032108544814457,Importer,In Progress
2023-03-21T11:09:33,HAREN TEXTILES PRIVATE LIMITED,HAREN TEXTILES PRIVATE LIMITED,544814467,2023032108544814467,Importer,In Progress
2023-03-21T18:47:49,BORGWARNER EMISSIONS SYSTEMS INDIA PRIVATE LIMITED,BorgWarner Emissions Systems India,544816110,2023032108544816110,Importer,In Progress
2023-03-22T10:52:06,P,PRATIBHA SYNTEX LIMITED,544814766,2023032208544814766,Importer,In Progress
2023-03-22T15:15:15,BMW INDIA PRIVATE LIMITED,BMW INDIA PVT LTD,544814833,2023032208544814833,Importer,In Progress
2023-03-23T14:07:13,ZEON-HEALTH INDUSTRIES,ZEON-HEALTH INDUSTRIES,544815114,2023032308544815114,Importer,In Progress
2023-03-23T18:56:17,SAGAR CARBON BRUSH CO,SAGAR CARBON BRUSH CO,544815272,2023032308544815272,Importer,In Progress
2023-03-23T19:03:21,JAJODIA EXPORTS PRIVATE LIMITED,JAJODIA EXPORTS PVT LTD,544815277,2023032308544815277,Importer,In Progress
2023-03-24T17:34:00,NEW MELTING CENTRE PRIVATE LIMITED,NEW MELTING CENTRE PRIVATE LIMITED,544815575,2023032408544815575,Importer,In Progress
2023-03-24T18:35:15,LAMITECH INDIA,LAMITECH INDIA,544815615,2023032408544815615,Importer,In Progress
2023-03-25T16:05:05,SHAILENDER KUMAR,DKB CHEMICALS AND MINERALS,544815808,2023032508544815808,Importer,In Progress
2023-03-27T11:22:16,A,ASPRI SPIRITS PRIVATE LIMITED,544815954,2023032708544815954,Importer,In Progress
2023-03-28T12:22:18,HELUKABEL INDIA PRIVATE LIMITED,HELUKABEL INDIA PRIVATE LIMITED,544816396,2023032808544816396,Importer,In Progress
2023-03-28T15:46:02,KASTURI FOUNDRY PRIVATE LIMITED,KASTURI FOUNDRY PRIVATE LIMITED,544816384,2023032808544816384,Importer,In Progress
2023-03-29T11:13:26,MAS Industries Pvt Ltd,MAS INDUSTRIES PRIVATE LIMITED,544816547,2023032908544816547,Importer,In Progress
2023-03-29T14:01:19,M K THAKKAR,M K THAKKAR,544816638,2023032908544816638,Importer,In Progress
2023-03-29T16:50:47,ANUP KUMAR LODHA,PRAGATI CHEMICALS INDIA,544816774,2023032908544816774,Importer,In Progress
2023-03-30T17:59:54,ISENS BIOSENSORS INDIA PRIVATE LIMITED,ISENS BIOSENSORS INDIA PRIVATE LIMITED,544817192,2023033008544817192,Importer,In Progress
2023-03-30T18:13:37,Prakash Packagings,Prakash Packagings Unit 2,544817174,2023033008544817174,Importer,In Progress
2023-03-31T13:32:39,SHREE RAMA MULTI TECH LIMITED,SHREE RAMA MULTI-TECH LIMITED,544817348,2023033108544817348,Importer,In Progress
2023-03-31T14:06:56,ADULLAM INDIA PRIVATE LIMITED,ADULLAM INDIA PRIVATE LIMITED,544817366,2023033108544817366,Importer,In Progress
2023-03-31T15:05:39,Johnson Matthey India Pvt Ltd,JOHNSON MATTHEY INDIA PRIVATE LIMITED,544817395,2023033108544817395,Importer,In Progress
2023-03-31T15:50:30,Creative Polypack Pvt. Ltd.,CREATIVE POLYPACK PRIVATE LIMITED,544817435,2023033108544817435,Importer,In Progress
2023-03-31T17:03:42,G,GEM AROMATICS PRIVATE LIMITED,544817514,2023033108544817514,Importer,In Progress
2023-03-31T18:15:13,ROCKDUDE IMPEX PRIVATE LIMITED,ROCKDUDE IMPEX PRIVATE LIMITED,544817553,2023033108544817553,Importer,In Progress
2023-04-01T14:53:04,SHREE RAM AGRO INDIA,SHREE RAM AGRO INDIA,544817724,2023040108544817724,Importer,In Progress
2023-04-01T17:04:13,Galaxy Medicare Limited,GALAXY MEDICARE LTD,544817781,2023040108544817781,Importer,In Progress
2023-04-03T12:26:54,S,SHREE GOPAL BHAGWAN DAS,544817880,2023040308544817880,Importer,In Progress
2023-04-03T13:18:58,MENETA AUTOMOTIVE COMPONENTS PRIVATE LIMITED,MENETA AUTOMOTIVE COMPONENTS PRIVATE LIMITED,544817908,2023040308544817908,Importer,In Progress
2023-04-06T18:07:19,MCAM SURLON INDIA LIMITED,MCAM SURLON INDIA LIMITED,544818490,2023040608544818490,Importer,In Progress
2023-04-07T10:45:03,SHIBALLOY MULTIFLEX PVT LTD,TUNGSTEN CARBIDE ROTARY BURR,544818567,2023040708544818567,Importer,In Progress
2023-04-07T11:29:02,DDP SPECIALITY PRODUCTS INDIA PRIVATE LIMITED,DDP SPECIALITY PRODUCTS INDIA PRIVATE LIMITED,544818591,2023040708544818591,Importer,In Progress
2023-04-08T10:57:59,POLYMERLINK INDIA PRIVATE LIMITED,POLYMERLINK INDIA PRIVATE LIMITED,544818830,2023040808544818830,Importer,In Progress
2023-04-08T13:02:51,R,REFLEXALLEN INDIA TUBING PRIVATE LIMITED,544818867,2023040808544818867,Importer,In Progress
2023-04-08T16:11:25,NEERAD KESHRI,JIZO INTERNATIONAL,544818939,2023040808544818939,Importer,In Progress
2023-04-08T17:51:22,M,Medilux Laboratories Pvt Ltd,544818985,2023040808544818985,Importer,In Progress
2023-04-10T18:16:18,BHOLANATH GOVINDRAO GHATAKHAYE,NAGMANI AGARBATTI BHANDAR,544819269,2023041008544819269,Importer,In Progress
2023-04-10T18:52:26,PRAFUL MANSUKLAL VORA,SUPREME INDIA INTERNATIONAL,544819306,2023041008544819306,Importer,In Progress
2023-04-11T15:07:53,S,SPEB ADHESIVES PRIVATE LIMITED,544819384,2023041108544819384,Importer,In Progress
2023-04-12T14:24:11,MOTOCARE INDIA PRIVATE LIMITED,MOTOCARE INDIA PRIVATE LIMITED,544821542,2023041208544821542,Importer,In Progress
2023-04-13T12:16:46,SHREEJITRONICS,SHREEJITRONICS,544819934,2023041308544819934,Importer,In Progress
2023-04-13T17:18:31,ALFRAN NRL PRIVATE LIMITED,ALFRAN NRL PRIVATE LIMITED,544820124,2023041308544820124,Importer,In Progress
2023-04-14T16:25:51,VARDHAN PIPES PVT LTD,VARDHAN PIPES PRIVATE LIMITED,544820348,2023041408544820348,Importer,In Progress
2023-04-17T11:29:35,IVL Dhunseri Petrochem Industries Private Limited,IVL DHUNSERI PETROCHEM INDUSTRIES PRIVATE LIMITED,544820711,2023041708544820711,Importer,In Progress
2023-04-17T17:39:03,SEVYAM AGRO TECH PRIVATE LIMITED,SEVYAM AGRO TECH PRIVATE LIMITED,544820891,2023041708544820891,Importer,In Progress
2023-04-20T21:30:22,TEIJIN INDIA PRIVATE LIMITED,TEIJIN INDIA PRIVATE LIMITED,544821815,2023042008544821815,Importer,In Progress
2023-04-24T13:08:12,MY ELECTRIC CART,MY ELECTRIC CART,544822388,2023042408544822388,Importer,In Progress
2023-04-27T09:01:34,AICELLO INDIA PRIVATE LIMITED,AICELLO INDIA PRIVATE LIMITED,544823076,2023042708544823076,Importer,In Progress
2023-04-28T18:57:23,WestRock India Pvt. Ltd.,WESTROCK INDIA PRIVATE LIMITED,544823638,2023042808544823638,Importer,In Progress
2023-05-04T11:31:02,CRYSTIC RESINS INDIA PRIVATE LIMITED,CRYSTIC RESINS INDIA PRIVATE LIMITED,544824537,2023050408544824537,Importer,In Progress
2023-05-04T17:05:11,LA OPALA RG LTD,LA OPALA R G LIMITED,544824681,2023050408544824681,Importer,In Progress
2023-05-05T13:28:27,MASTANA INTERNATIONAL,MASTANA INTERNATIONAL,544824852,2023050508544824852,Importer,In Progress
2023-05-06T11:51:56,GOLDEN FLOOR FURNISHINGS PRIVATE LIMITED,GOLDEN FLOOR FURNISHING PRIVATE LIMITED,544825022,2023050608544825022,Importer,In Progress
2023-05-08T11:52:46,GOYAL PETROFILS YARNS PRIVATE LIMITED,GOYAL PETROFILS YARNS PRIVATE LIMITED,544825231,2023050808544825231,Importer,In Progress
2023-05-08T16:17:34,AARON FINE CHEMICALS PVT LTD,AARON FINE CHEMICALS PRIVATE LIMITED,544825379,2023050808544825379,Importer,In Progress
2023-05-10T14:01:32,ALLFLEX INDIA PRIVATE LIMITED,ALLFLEX INDIA PRIVATE LIMITED,544825726,2023051008544825726,Importer,In Progress
2023-05-10T16:52:36,NEOSOL TECHNOLOGIES PRIVATE LIMITED,NEOSOL TECHNOLOGIES PRIVATE LIMITED,544825814,2023051008544825814,Importer,In Progress
2023-05-11T12:16:14,KESHAV INTERNATIONAL,KESHAV INTERNATIONAL,544825924,2023051108544825924,Importer,In Progress
2023-05-16T14:42:58,M/s   STANDEX ELECTRONICS INDIA PRIVATE LIMITED,STANDEX ELECTRONICS INDIA PRIVATE LIMITED,544826813,2023051608544826813,Importer,In Progress
2023-05-16T16:31:33,M/s   BINDU FASHION PRIVATE LIMITED,BINDU FASHION PRIVATE LIMITED,544826876,2023051608544826876,Importer,In Progress
2023-05-18T13:06:47,M/s   DAETWYLER SWISS TEC INDIA PRIVATE LIMITED,DAETWYLER SWISSTEC INDIA PRIVATE LIMITED,544827309,2023051808544827309,Importer,In Progress
